subj_idx,stim,response,rt,condition,MotCon,pupil,baseline
12,0.0,1,0.9866,-1,-1,0.086,-0.651
12,-0.5,0,1.8997,-1,1,0.312,-0.615
12,0.0,0,1.6996,-1,1,-1.086,0.462
12,0.0,1,1.9937,-1,-1,-0.871,0.154
12,0.5,1,0.8904,-1,-1,0.184,-0.632
12,0.0,1,0.8706,-1,-1,0.145,-0.067
12,-1.5,0,0.7498,-1,1,-0.394,-0.296
12,0.0,1,0.8270,0,0,0.172,0.154
12,0.0,1,1.3932,0,0,0.520,-0.645
12,0.0,1,1.0543,0,0,-0.218,-0.390
12,-1.5,0,0.7009,0,0,0.548,-0.899
12,-0.5,1,1.0624,0,0,-0.078,-0.075
12,1.5,1,0.9693,0,0,0.396,-1.375
12,0.0,1,1.2478,0,0,-0.337,-0.397
12,-1.5,0,0.6708,0,0,0.093,-0.246
12,0.0,1,1.7666,0,0,0.266,-1.029
12,-0.5,0,0.8270,0,0,-0.520,-0.197
12,0.0,1,1.8803,0,0,-0.139,-0.273
12,0.0,1,0.8321,0,0,-0.494,-0.463
12,1.5,1,0.7320,0,0,-0.016,-0.832
12,0.0,1,1.2027,0,0,-0.313,-0.788
12,0.0,1,1.2179,0,0,-0.455,0.000
12,0.0,1,0.9655,0,0,0.285,-0.864
12,0.0,1,1.8720,0,0,-0.700,0.684
12,0.0,0,1.3949,0,0,0.277,-0.979
12,0.5,0,1.9879,0,0,0.554,-1.141
12,0.0,1,1.2078,0,0,-0.129,-0.548
12,0.0,0,0.7395,0,0,-0.243,-0.667
12,0.0,1,0.7952,0,0,0.515,-0.730
12,0.0,1,1.8250,0,0,-0.065,-1.382
12,-0.5,1,0.8355,0,0,-0.228,-0.745
12,0.5,1,0.7964,0,0,-0.335,-0.339
13,0.0,0,1.8310,-1,1,0.442,1.933
13,0.0,1,0.8155,-1,-1,-0.042,1.609
13,-0.5,0,1.2186,-1,1,0.655,0.403
13,-1.5,0,1.7076,-1,1,0.582,0.658
13,0.0,1,0.8153,-1,-1,-0.138,0.453
13,0.0,1,0.8490,-1,-1,0.112,0.713
13,0.0,1,2.0419,-1,-1,-0.034,0.865
13,0.5,1,1.5816,-1,-1,0.927,-0.381
13,0.0,1,0.7853,-1,-1,0.146,1.150
13,0.0,1,1.5071,-1,-1,-0.303,0.943
13,0.0,0,1.7389,-1,1,-0.063,0.735
13,0.0,1,1.4993,-1,-1,0.088,1.058
13,1.5,1,0.8143,-1,-1,-0.197,0.922
13,0.0,0,1.9442,-1,1,-0.226,0.553
13,0.0,0,2.8999,-1,1,-0.381,0.910
13,0.0,0,2.1509,-1,1,-0.519,0.978
13,0.0,1,1.3226,-1,-1,-0.021,1.237
13,0.5,1,1.3079,-1,-1,-0.292,0.647
13,1.5,1,1.0900,-1,-1,-0.347,0.672
13,0.0,1,2.8996,-1,-1,0.147,-0.330
13,-0.5,1,1.8727,-1,-1,-0.165,1.098
13,-1.5,0,1.1078,-1,1,0.267,0.312
13,0.0,1,1.0755,-1,-1,-0.122,-0.354
13,0.0,1,0.9879,-1,-1,0.179,0.858
13,-0.5,0,2.3050,0,0,0.281,1.403
13,-1.5,0,1.0046,0,0,-0.122,1.482
13,0.0,1,1.2599,0,0,0.190,1.304
13,0.0,1,1.1269,0,0,0.072,0.441
13,0.5,1,0.8967,0,0,0.624,0.141
13,0.5,1,2.0523,0,0,0.045,0.529
13,0.0,1,1.8286,0,0,0.129,0.865
13,0.0,0,0.9725,0,0,-0.087,1.349
13,-1.5,0,0.8603,0,0,0.401,0.743
13,0.0,0,1.9825,0,0,-0.045,1.183
13,1.5,1,0.9784,0,0,-0.332,-0.171
13,-0.5,0,1.5294,0,0,0.159,0.260
13,0.0,0,2.6138,0,0,0.458,0.823
13,0.0,1,1.8862,0,0,0.500,0.786
13,0.0,0,0.9127,0,0,0.043,0.749
13,0.0,1,2.5156,0,0,0.052,0.840
13,0.0,0,1.5969,0,0,0.486,0.482
13,0.0,0,1.7125,0,0,0.348,-0.078
13,-0.5,0,1.7542,0,0,-0.114,0.788
13,0.0,1,2.2900,0,0,0.715,-0.313
13,1.5,1,0.7490,0,0,-0.046,0.455
13,0.0,1,1.5621,0,0,0.327,0.428
13,0.0,1,1.0298,0,0,0.001,0.388
13,0.0,1,1.3619,0,0,-0.247,0.481
13,0.0,0,0.9078,0,0,0.061,1.353
13,0.0,1,1.7072,1,1,-0.076,1.187
13,0.0,0,2.3335,1,-1,-0.035,0.667
13,0.0,0,1.5608,1,-1,0.586,0.115
13,1.5,1,0.6113,1,1,0.024,-0.064
13,0.0,1,1.3534,1,1,0.081,-0.148
13,-1.5,0,1.1744,1,-1,0.145,0.179
13,0.0,1,0.9621,1,1,-0.368,-0.547
13,0.0,1,1.5761,1,1,-0.254,-0.573
13,0.5,1,2.0406,1,1,0.375,0.253
13,0.5,1,1.3650,1,1,-0.238,0.517
13,-0.5,0,2.0374,1,-1,-0.196,0.962
13,-1.5,0,2.0536,1,-1,-0.150,0.935
13,0.0,1,2.9909,1,1,0.028,0.921
13,0.0,1,1.6816,1,1,0.446,0.094
13,0.0,0,1.9839,1,-1,0.714,0.065
13,0.0,1,2.0086,1,1,0.498,0.561
13,0.0,1,1.3251,1,1,-0.454,0.060
13,-0.5,0,1.9074,1,-1,0.478,0.427
13,-0.5,0,1.0310,1,-1,0.274,0.815
13,0.0,0,1.8281,1,-1,0.033,1.308
13,1.5,1,0.6884,1,1,0.115,1.332
13,0.0,1,2.3524,1,1,1.366,-2.365
13,0.0,1,1.3924,1,1,0.816,-0.017
13,-1.5,0,1.7398,1,-1,0.390,1.666
13,0.5,1,1.9089,1,1,-0.119,2.043
13,0.0,0,1.9992,1,-1,0.444,1.373
13,0.0,1,1.8256,1,1,0.565,0.989
13,0.0,1,1.7494,1,1,0.479,0.812
13,0.0,0,0.7924,1,-1,0.015,1.435
13,0.0,0,1.3173,1,-1,0.441,0.681
13,1.5,1,0.7798,1,1,0.211,0.490
13,0.0,1,0.5795,1,1,0.148,0.384
13,1.5,1,0.8219,1,1,-0.050,1.148
13,0.0,1,0.7838,1,1,0.282,0.056
13,0.0,1,0.9808,1,1,-0.775,0.525
13,0.0,1,1.0250,1,1,0.440,-0.089
13,0.0,1,1.2769,1,1,0.165,0.465
13,0.0,1,1.5547,1,1,0.113,0.908
13,0.5,1,1.0156,1,1,0.254,0.183
13,-1.5,1,1.5956,1,1,0.178,0.859
13,0.0,0,2.8792,1,-1,-0.857,-0.461
13,0.0,1,1.3797,1,1,0.085,-0.511
13,0.5,1,0.9367,1,1,0.438,-0.962
13,-0.5,0,2.2878,1,-1,0.439,-0.807
13,0.0,0,2.5050,1,-1,0.839,-0.609
13,-0.5,1,1.5494,1,1,0.675,-0.442
13,0.0,0,1.2089,1,-1,0.013,-0.395
13,0.0,0,1.4685,1,-1,0.404,-0.753
13,0.0,0,1.8378,-1,1,-0.118,1.169
13,0.0,1,2.0841,-1,-1,-0.760,1.894
13,0.5,1,1.0699,-1,-1,-0.049,0.704
13,0.0,1,1.9522,-1,-1,-0.222,-0.136
13,0.0,0,2.4877,-1,1,-0.229,0.036
13,0.0,1,1.2810,-1,-1,0.239,-0.478
13,0.0,0,2.7990,-1,1,0.625,-2.513
13,-0.5,0,1.6341,-1,1,0.246,-1.949
13,1.5,1,0.7532,-1,-1,0.226,-0.972
13,0.0,0,2.0638,-1,1,0.050,0.677
13,0.0,1,1.1355,-1,-1,-0.042,0.736
13,0.0,1,1.2172,-1,-1,-0.242,0.860
13,-0.5,1,1.7370,-1,-1,-0.845,0.767
13,1.5,1,0.9320,-1,-1,-0.034,0.229
13,0.0,1,2.0750,-1,-1,-0.693,0.957
13,0.0,1,2.1388,-1,-1,0.017,1.048
13,0.0,1,2.4865,-1,-1,-1.141,0.894
13,0.0,1,2.8100,-1,-1,-0.460,0.311
13,-1.5,0,1.0280,-1,1,-0.298,0.501
13,0.5,1,2.0057,-1,-1,-0.467,0.567
13,-1.5,0,1.0676,-1,1,0.516,-0.616
13,0.0,0,2.6136,-1,1,-0.182,-0.029
13,0.0,1,1.4151,-1,-1,1.278,-2.361
13,0.0,1,2.8416,-1,-1,0.402,0.573
13,0.0,1,1.9167,0,0,0.005,1.597
13,0.5,1,0.6415,0,0,0.103,0.157
13,0.0,1,1.9679,0,0,1.120,-1.688
13,-1.5,0,0.9447,0,0,-0.018,0.516
13,0.0,1,2.1723,0,0,-0.835,1.258
13,0.0,1,1.3250,0,0,0.277,0.261
13,0.0,1,1.0161,0,0,-0.212,0.936
13,0.0,1,1.3196,0,0,0.390,0.356
13,0.0,0,1.2735,0,0,0.985,-1.303
13,0.0,1,1.3256,0,0,0.692,-0.289
13,-1.5,0,1.4828,0,0,0.723,0.104
13,0.0,1,1.5078,0,0,-0.457,-0.914
13,1.5,1,1.2588,0,0,-0.441,-0.210
13,0.0,1,1.8466,0,0,-0.489,0.450
13,0.5,1,2.0050,0,0,-0.332,0.915
13,0.0,1,1.3892,0,0,-0.763,0.625
13,-0.5,1,2.6731,0,0,0.537,-0.170
13,0.5,1,2.2994,0,0,-0.183,0.125
13,0.0,1,2.0217,0,0,0.604,0.684
13,0.0,1,1.1575,0,0,0.236,0.654
13,0.0,1,1.2913,0,0,-0.217,0.990
13,1.5,1,1.9495,0,0,0.338,0.411
13,0.0,0,2.4459,0,0,0.661,0.330
13,-0.5,1,1.3006,0,0,-0.065,1.306
13,0.0,1,1.6050,0,0,-0.348,0.405
13,0.0,1,1.5154,0,0,-0.148,0.732
13,0.5,1,1.4684,0,0,0.079,-0.357
13,-1.5,0,1.1668,0,0,-0.114,0.015
13,0.5,1,1.3469,0,0,0.612,-2.131
13,0.5,1,1.2614,0,0,-0.448,-0.029
13,0.0,0,1.3700,0,0,-0.190,-0.154
13,0.0,0,2.1883,0,0,0.029,-0.314
13,0.0,1,1.6247,0,0,-0.906,0.242
13,0.0,1,1.1828,0,0,0.121,0.332
13,-1.5,0,0.8297,0,0,-0.116,-1.143
13,0.0,1,2.2235,0,0,0.313,-0.553
13,0.0,0,2.1890,0,0,0.728,-0.205
13,1.5,1,0.7154,0,0,-0.357,-0.396
13,0.0,0,1.3515,0,0,-0.747,0.169
13,0.0,1,1.1467,0,0,-0.121,0.389
13,1.5,1,2.0179,0,0,0.063,0.670
13,0.0,0,2.7014,0,0,-0.106,0.763
13,0.0,1,0.9765,0,0,-0.551,-1.138
13,-0.5,1,2.1215,0,0,0.339,-1.125
13,-0.5,0,1.7127,0,0,-0.978,-0.050
13,0.0,1,1.4217,0,0,-0.604,0.260
13,0.0,1,1.1828,0,0,-0.181,-0.429
13,0.0,1,1.2563,0,0,-0.013,-0.383
13,0.5,1,1.5638,-1,-1,-0.044,0.931
13,-0.5,1,1.9807,-1,-1,0.133,0.641
13,0.0,1,0.8526,-1,-1,-0.036,0.162
13,0.0,1,2.8494,-1,-1,-1.582,0.243
13,0.0,0,1.7815,-1,1,-0.256,-0.431
13,0.0,1,2.1824,-1,-1,-0.286,-0.262
13,0.0,0,1.8615,-1,1,-0.357,-0.844
13,0.0,1,1.4830,-1,-1,0.333,-1.237
13,0.0,0,1.9296,-1,1,0.394,0.323
13,0.5,1,1.5812,-1,-1,-0.710,0.924
13,0.0,1,1.2204,-1,-1,0.337,-0.338
13,0.0,1,1.4054,-1,-1,-0.789,0.808
13,0.0,0,1.0087,-1,1,0.179,0.786
13,-1.5,0,0.9416,-1,1,0.072,0.118
13,0.5,1,1.2568,-1,-1,0.033,0.939
13,1.5,1,1.8406,-1,-1,-0.402,0.772
13,1.5,1,0.6515,-1,-1,0.100,0.486
13,0.0,1,2.3903,-1,-1,-1.567,0.758
13,-0.5,1,2.2774,-1,-1,-0.092,0.516
13,0.0,1,2.2818,-1,-1,-1.393,0.235
13,0.0,0,2.8103,-1,1,-1.128,0.057
13,-1.5,0,2.0865,-1,1,-0.085,-1.380
13,0.0,1,1.6505,-1,-1,-0.731,-0.192
13,0.0,1,1.8420,-1,-1,-0.992,-0.472
13,0.0,1,1.9544,1,1,-1.116,0.408
13,0.5,1,2.1035,1,1,-1.561,-0.066
13,0.5,1,2.1450,1,1,-0.093,-1.604
13,-0.5,0,2.2515,1,-1,-0.470,-1.001
13,-0.5,0,2.6972,1,-1,-0.256,-0.679
13,0.0,0,2.6702,1,-1,-0.342,-2.112
13,0.0,1,2.1927,1,1,-0.333,-1.926
13,0.0,0,1.9877,1,-1,-1.050,-1.067
13,0.0,1,0.7794,1,1,-0.087,-0.935
13,0.0,0,1.5170,1,-1,0.122,-0.905
13,0.0,1,1.7675,1,1,-0.781,-0.482
13,-1.5,0,0.8119,1,-1,-0.653,0.020
13,0.0,1,2.1554,1,1,-0.996,-0.666
13,0.0,1,2.0573,1,1,0.239,-1.370
13,1.5,1,0.9423,1,1,-0.147,-0.719
13,0.0,1,1.7988,1,1,-0.587,-0.778
13,0.0,1,1.2325,1,1,0.480,-0.490
13,0.0,1,2.0542,1,1,-0.722,0.298
13,1.5,1,1.6433,1,1,-0.162,0.541
13,0.5,1,0.9564,1,1,-0.060,0.483
13,0.0,1,2.4322,1,1,-0.362,0.088
13,0.0,1,1.1731,1,1,0.610,-0.956
13,0.0,0,1.2370,-1,1,-0.658,1.348
13,0.0,0,2.3173,-1,1,-0.372,-0.243
13,0.0,1,1.6689,-1,-1,-1.129,-0.074
13,0.5,1,2.1700,-1,-1,-0.280,-0.713
13,-1.5,0,1.8674,-1,1,-0.610,0.326
13,0.5,1,1.0425,-1,-1,-0.135,-0.438
13,0.0,1,1.2849,-1,-1,0.347,-0.971
13,0.0,0,1.6666,-1,1,-1.071,0.267
13,-0.5,0,1.2344,-1,1,0.057,-1.192
13,0.0,1,1.4502,-1,-1,0.112,-1.961
13,0.0,1,1.6798,-1,-1,0.458,-0.999
13,-0.5,0,2.4975,-1,1,0.012,-2.267
13,0.0,1,1.1165,-1,-1,0.391,-1.236
13,1.5,1,1.1363,-1,-1,-0.485,-1.344
13,0.0,1,1.2792,-1,-1,-0.048,-1.995
13,0.0,1,0.9001,-1,-1,0.235,-1.353
13,0.0,1,2.6493,-1,-1,-0.555,-0.848
13,0.0,1,0.8735,-1,-1,-0.451,-0.321
13,-0.5,0,2.5565,-1,1,-0.690,-1.580
13,0.0,1,1.5943,-1,-1,-1.003,-1.065
13,0.0,1,0.8326,-1,-1,0.147,-2.307
13,0.0,1,2.5512,-1,-1,-0.938,-0.375
13,0.0,1,2.4042,-1,-1,-0.221,-1.345
13,-1.5,0,0.9048,-1,1,0.023,-0.997
13,1.5,1,0.8290,-1,-1,-0.088,-1.621
13,0.0,1,1.8636,0,0,-0.228,0.031
13,0.5,1,0.7834,0,0,0.300,-0.871
13,0.0,1,0.7495,0,0,0.345,-0.689
13,1.5,1,0.7406,0,0,0.056,0.054
13,-0.5,0,1.5846,0,0,-0.595,-0.483
13,-1.5,0,1.0993,0,0,0.254,-1.187
13,1.5,1,1.6398,0,0,0.451,-0.658
13,-0.5,1,1.1887,0,0,-0.690,-1.275
13,0.5,1,1.2573,0,0,-0.138,-0.033
13,0.0,0,1.9847,0,0,-0.401,0.302
13,0.0,1,1.2338,0,0,-0.235,0.082
13,0.0,1,2.2581,0,0,-1.613,-0.236
13,0.0,0,2.2840,0,0,-1.215,-0.934
13,0.0,1,1.3660,0,0,-0.003,-2.655
13,-1.5,1,1.5529,0,0,-0.248,-0.661
13,0.0,1,1.2824,0,0,0.390,-0.922
13,0.0,1,2.4390,0,0,-0.690,-0.342
13,0.0,0,1.9548,0,0,-0.376,-1.006
13,0.0,1,1.7273,0,0,0.376,-0.918
13,0.0,0,2.5168,0,0,0.609,-0.902
13,0.0,1,0.8526,0,0,-0.106,-0.258
13,-0.5,0,2.8144,0,0,0.396,-2.191
13,0.0,0,1.0501,0,0,0.163,-1.855
13,0.0,1,0.9219,0,0,-0.623,-0.272
13,0.0,1,1.2016,0,0,-0.111,-0.102
13,0.0,1,1.7351,1,1,-0.600,1.054
13,0.0,1,1.9915,1,1,-0.203,0.044
13,0.0,0,2.5798,1,-1,-1.482,0.850
13,0.5,1,0.8389,1,1,0.259,0.230
13,0.0,1,0.8772,1,1,-0.236,0.230
13,1.5,1,0.7884,1,1,-0.003,0.538
13,-0.5,0,2.5056,1,-1,-0.495,-0.146
13,-0.5,1,1.9186,1,1,-0.887,-0.537
13,-1.5,0,1.0415,1,-1,0.014,-1.811
13,0.5,1,1.6287,1,1,0.358,-1.127
13,0.0,1,1.6468,1,1,-0.367,-0.658
13,0.0,0,2.2585,1,-1,-0.275,-0.958
13,1.5,1,0.7735,1,1,-0.139,-1.471
13,0.0,1,2.4520,1,1,0.657,-1.323
13,0.0,0,1.5037,1,-1,0.492,-1.508
13,0.0,0,1.1434,1,-1,0.354,-0.496
13,0.0,1,2.1108,1,1,-0.777,0.318
13,-1.5,0,1.1101,1,-1,-0.242,-0.528
13,0.0,1,2.1337,1,1,0.211,-0.844
13,0.0,0,1.4928,1,-1,-0.786,-1.385
13,0.0,1,2.0620,1,1,-0.435,-1.439
13,0.0,1,1.5563,1,1,-0.470,-0.428
13,-0.5,0,0.9788,1,-1,-0.187,-0.505
13,0.0,1,1.0332,1,1,-0.065,-0.662
14,1.5,0,2.0240,0,0,0.402,2.111
14,-1.5,0,1.3351,0,0,0.007,2.109
14,0.0,1,1.4169,0,0,-0.119,2.081
14,0.0,1,1.2651,0,0,-0.001,1.633
14,0.0,0,2.3343,0,0,-0.169,1.457
14,0.0,1,0.8400,0,0,0.170,1.759
14,0.0,0,2.3889,0,0,-0.905,1.398
14,0.0,1,1.0757,0,0,-0.048,1.372
14,-0.5,0,1.6007,0,0,-1.116,2.118
14,-0.5,0,1.3178,0,0,-0.819,1.681
14,0.0,1,0.8994,0,0,-0.581,1.348
14,0.0,0,1.7931,0,0,-1.152,1.040
14,0.0,1,0.9591,0,0,-0.729,1.362
14,0.0,1,1.7254,0,0,-1.136,0.811
14,0.5,1,0.7586,0,0,-0.194,0.958
14,-0.5,0,0.9368,0,0,-0.360,0.260
14,0.0,0,1.5498,0,0,-0.394,0.608
14,0.5,1,0.6963,0,0,0.256,0.601
14,-1.5,0,0.9947,0,0,-0.257,0.445
14,0.0,0,1.7133,0,0,-1.480,1.979
14,0.0,0,1.2667,0,0,-0.238,1.628
14,1.5,1,0.6986,0,0,-0.064,1.129
14,0.0,0,1.1655,0,0,0.244,1.290
14,-0.5,0,1.9378,-1,1,-0.029,1.049
14,0.5,1,1.0956,-1,-1,0.396,1.003
14,-1.5,0,0.7313,-1,1,0.057,1.995
14,0.0,1,0.9506,-1,-1,-0.560,1.341
14,0.0,1,0.9521,-1,-1,-0.332,0.815
14,0.0,0,1.2760,-1,1,0.071,1.207
14,0.0,1,0.9767,-1,-1,0.075,1.149
14,0.0,1,0.9171,-1,-1,-0.262,0.369
14,-0.5,1,1.5388,-1,-1,-1.649,0.848
14,0.0,1,1.0133,-1,-1,0.155,-0.422
14,0.0,1,1.1956,-1,-1,0.119,0.002
14,0.0,0,1.5752,-1,1,-1.444,0.316
14,1.5,1,1.4044,-1,-1,-1.033,-0.868
14,-0.5,0,2.4154,-1,1,0.612,-0.574
14,0.0,0,2.1819,-1,1,-0.750,-0.230
14,0.5,1,1.0598,-1,-1,-1.599,0.456
14,0.0,0,1.3748,-1,1,0.562,-1.098
14,1.5,1,1.1527,-1,-1,-0.019,-0.557
14,0.0,1,2.1290,-1,-1,0.168,0.531
14,-1.5,0,1.0692,-1,1,-0.587,0.858
14,0.0,1,1.3346,-1,-1,-0.187,0.840
14,0.0,0,1.8995,-1,1,0.040,0.965
14,0.0,0,1.2513,-1,1,0.573,0.248
14,0.0,1,1.1971,-1,-1,0.919,-1.372
14,0.0,1,1.6048,-1,-1,-0.252,0.191
14,0.5,1,1.2699,1,1,-0.366,1.017
14,0.0,0,1.6422,1,-1,-0.228,0.833
14,0.0,1,1.3694,1,1,-1.934,1.507
14,0.0,1,2.4836,1,1,-0.370,1.697
14,0.0,0,2.8296,1,-1,-0.438,1.327
14,0.0,0,2.7413,1,-1,1.183,0.330
14,0.0,0,2.8790,1,-1,-0.008,1.102
14,0.0,1,1.8141,1,1,-1.669,0.991
14,0.5,1,0.9672,1,1,-0.394,0.832
14,0.0,0,2.9734,1,-1,0.528,-0.002
14,-0.5,1,2.1886,1,1,-0.933,0.526
14,0.0,1,1.7783,1,1,-0.394,0.528
14,-1.5,0,1.3202,1,-1,0.014,-0.061
14,0.0,0,2.6441,1,-1,-0.779,0.325
14,0.0,0,2.9045,1,-1,-0.862,0.478
14,0.0,1,1.5942,1,1,-1.654,0.493
14,0.0,0,2.7283,1,-1,-1.740,0.760
14,1.5,1,1.6116,1,1,-0.257,-0.200
14,0.0,1,1.7299,1,1,0.223,-0.852
14,0.0,1,2.0584,1,1,-0.035,1.010
14,0.0,0,2.5739,1,-1,0.274,0.304
14,1.5,1,1.0092,1,1,-0.634,0.618
14,0.0,0,1.3076,1,-1,0.402,0.740
14,0.0,1,1.0428,1,1,0.589,-0.252
14,0.0,1,1.0140,1,1,0.242,0.100
14,-0.5,1,1.6016,1,1,0.161,0.441
14,0.0,1,2.0958,1,1,-0.008,0.837
14,0.0,1,1.2830,1,1,0.142,1.079
14,0.0,0,2.7439,1,-1,-1.347,1.332
14,0.0,1,1.6509,1,1,-0.260,0.585
14,1.5,1,1.1782,1,1,-0.091,0.793
14,0.5,1,0.9845,1,1,-0.477,1.371
14,0.0,1,0.9537,1,1,0.193,-0.091
14,0.0,0,1.6973,1,-1,0.219,0.723
14,0.0,0,1.5253,1,-1,0.273,1.008
14,-1.5,0,1.0279,1,-1,0.106,1.191
14,0.0,0,1.1916,1,-1,-0.130,1.374
14,1.5,1,0.8340,1,1,-0.258,1.228
14,-0.5,1,1.1951,1,1,-1.036,1.200
14,0.5,1,1.7022,1,1,-0.988,0.987
14,0.0,0,2.3439,1,-1,0.100,1.573
14,-1.5,0,1.7297,1,-1,0.242,1.141
14,0.0,1,2.1333,1,1,0.976,0.985
14,-0.5,1,2.0564,1,1,-0.005,1.030
14,0.0,0,2.0036,1,-1,0.607,0.623
14,0.0,1,2.3157,1,1,-0.032,1.058
14,0.0,0,1.7455,1,-1,0.128,1.494
14,0.5,0,2.0980,-1,1,-0.268,1.240
14,0.0,0,1.5810,-1,1,0.250,-0.657
14,0.0,1,1.9021,-1,-1,-0.572,1.029
14,0.0,1,0.9479,-1,-1,-0.184,0.591
14,0.0,1,0.9115,-1,-1,0.165,0.241
14,0.0,1,2.0760,-1,-1,-0.380,0.643
14,-0.5,0,2.0184,-1,1,-0.344,0.503
14,0.0,0,1.0809,-1,1,0.533,-0.627
14,0.5,1,1.4366,-1,-1,-0.373,0.405
14,0.5,1,1.6528,-1,-1,-0.575,1.021
14,-1.5,0,0.8819,-1,1,0.890,-0.115
14,0.0,0,1.8094,-1,1,-0.255,1.145
14,0.0,1,1.0727,-1,-1,0.352,0.662
14,-0.5,0,1.5577,-1,1,-1.283,1.028
14,0.0,0,1.7488,-1,1,0.855,-0.373
14,0.0,0,0.8844,-1,1,-0.192,1.052
14,-1.5,0,1.1186,-1,1,-0.624,0.393
14,1.5,1,1.0259,-1,-1,-0.085,0.602
14,0.0,0,2.2955,-1,1,0.388,0.402
14,1.5,1,1.0426,-1,-1,-0.216,0.753
14,0.0,0,1.5959,-1,1,-0.660,-0.267
14,0.0,1,1.3229,-1,-1,1.665,-1.994
14,0.0,0,2.4677,-1,1,0.336,-0.804
14,0.0,0,2.3283,-1,1,1.129,-1.706
14,0.0,1,2.2276,0,0,0.189,0.630
14,0.0,1,2.0828,0,0,-0.319,0.648
14,0.0,0,1.2601,0,0,-0.009,-0.208
14,0.0,1,1.5097,0,0,-0.126,0.070
14,0.0,0,1.7661,0,0,-0.611,0.619
14,1.5,1,1.7192,0,0,-1.230,0.360
14,0.0,0,1.9202,0,0,-0.738,0.905
14,1.5,1,1.4360,0,0,0.410,-0.121
14,0.0,0,1.1523,0,0,-0.623,0.600
14,0.0,0,1.5034,0,0,-0.435,0.294
14,0.0,1,0.9794,0,0,-0.004,-0.132
14,0.0,1,2.4701,0,0,-0.722,0.313
14,0.5,1,1.4068,0,0,-0.089,0.131
14,0.0,0,2.1476,0,0,-0.445,-0.217
14,0.5,1,2.2460,0,0,0.589,-1.418
14,0.5,1,1.2043,0,0,-0.944,-0.321
14,0.0,1,1.6036,0,0,-1.629,-0.322
14,0.0,1,2.7618,0,0,-0.603,-0.275
14,0.0,0,2.4224,0,0,0.475,-0.782
14,-1.5,0,1.7826,0,0,-0.893,-0.472
14,-1.5,0,1.3599,0,0,-0.135,-0.099
14,0.0,1,2.1221,0,0,-0.007,0.534
14,0.0,0,2.3299,0,0,0.503,-0.213
14,-0.5,0,1.5494,0,0,0.209,-0.116
14,-0.5,1,1.2646,0,0,0.135,-0.157
14,1.5,1,1.0093,-1,-1,-0.803,0.934
14,0.0,1,1.7043,-1,-1,-0.988,0.502
14,0.0,1,1.1085,-1,-1,-0.303,0.678
14,-1.5,0,1.1156,-1,1,-0.065,0.310
14,0.0,0,2.0487,-1,1,-0.239,0.512
14,0.0,0,1.7565,-1,1,-0.443,0.489
14,0.0,0,1.1041,-1,1,-0.221,-0.682
14,-0.5,0,1.7285,-1,1,0.622,-0.857
14,-1.5,0,1.2067,-1,1,0.390,-0.792
14,0.5,1,1.3644,-1,-1,-0.929,0.414
14,-0.5,1,1.7847,-1,-1,-0.913,-0.180
14,0.0,0,1.5272,-1,1,0.181,-0.279
14,1.5,1,1.1560,-1,-1,-0.232,-0.427
14,0.0,0,2.2132,-1,1,-0.465,-0.136
14,0.0,0,2.5968,-1,1,-0.628,0.739
14,0.0,0,2.1926,-1,1,0.236,-0.234
14,0.5,1,2.6476,-1,-1,-1.166,0.896
14,0.0,1,1.2472,-1,-1,-0.290,-0.361
14,0.0,0,1.7917,-1,1,0.113,-0.007
14,0.0,1,1.9848,-1,-1,-0.362,-0.019
14,0.0,1,1.2353,-1,-1,-1.018,0.605
14,0.0,0,2.2964,-1,1,-0.545,-0.004
14,0.0,0,1.4819,-1,1,-1.054,-0.201
14,0.5,0,2.0638,-1,1,-0.466,-0.516
14,0.0,1,2.4609,-1,-1,-0.818,-0.786
14,0.5,1,1.6379,1,1,-0.154,-0.432
14,0.5,0,1.8346,1,-1,0.754,-0.711
14,-0.5,0,1.3870,1,-1,-0.277,-0.547
14,0.0,1,1.9966,1,1,0.379,-0.358
14,0.0,0,1.8671,1,-1,-0.090,0.289
14,0.0,1,2.1150,1,1,0.028,-0.008
14,0.0,0,1.2407,1,-1,-0.198,0.182
14,0.0,0,2.3106,1,-1,-0.681,0.227
14,0.0,1,1.5310,1,1,-0.934,-0.280
14,0.0,0,1.5892,1,-1,0.917,-0.162
14,0.0,0,1.5968,1,-1,0.240,-0.543
14,0.0,0,2.0274,1,-1,-0.515,0.050
14,1.5,1,0.6990,1,1,0.080,-0.430
14,-1.5,1,1.2657,1,1,-0.389,0.243
14,1.5,1,1.4514,1,1,-1.127,0.006
14,0.0,1,1.4026,1,1,-1.019,0.057
14,0.0,0,1.3191,1,-1,0.095,-0.725
14,0.0,0,2.3469,1,-1,-0.213,0.065
14,0.0,1,1.1686,1,1,-0.599,0.398
14,-1.5,0,0.7824,1,-1,-0.581,-0.649
14,0.0,1,1.2448,1,1,-0.153,-0.066
14,0.0,0,2.9418,1,-1,1.119,-0.645
14,-0.5,0,1.9697,1,-1,0.015,-0.037
14,-0.5,0,0.9700,1,-1,-0.123,-0.333
14,0.0,0,1.1897,1,-1,-0.672,-0.283
14,-1.5,0,1.9933,0,0,0.511,-0.158
14,-1.5,0,1.1154,0,0,-0.462,1.169
14,0.0,1,1.1589,0,0,0.419,-0.397
14,0.0,0,2.0433,0,0,0.186,0.192
